path,sentence,up_votes,down_votes,age,gender
common_voice_ur_31856172.mp3,میرے دل کو سکون چایئے,2,0,twenties,male
common_voice_ur_31856181.mp3,بارش ہونے کو ہے,2,0,twenties,male
common_voice_ur_31856185.mp3,جو سے سال کا آخر کا چھٹی اور تحائف دینا کا سیزن میں مسابقت شدید ہونا رہنا ہونا,2,0,twenties,male
common_voice_ur_31856186.mp3,اس بات کو مان لیتے ہیں۔,4,0,twenties,male
common_voice_ur_31856187.mp3,بجٹ میں اس بار تعلیم کے لیے پانچ فیصد بجٹ مختص کیا جائے,2,0,twenties,male
common_voice_ur_31856191.mp3,برتن میں پڑے رہنے کے بعد,3,0,twenties,male
common_voice_ur_31856192.mp3,مریم نواز اگر سیاسی منظر نامے پر موجود رہتی ہیں۔,3,0,twenties,male
common_voice_ur_31856194.mp3,اپنی ڈائری لے جا کر ان یادوں کو اپنی تحریر میں سمونے لگا,2,0,twenties,male
common_voice_ur_31856195.mp3,میں بھی ٹھیک۔ اور کیا کر رہے ہیں؟,2,0,twenties,male
common_voice_ur_31856201.mp3,اس گاڑی میں کوئی جگہ نہیں,2,0,twenties,male
common_voice_ur_31856202.mp3,تو کسی کو کیا پروا؟,2,0,twenties,male
common_voice_ur_31856203.mp3,عجیب قسم کے ذہنی انتشار کو جنم دیا۔,2,0,twenties,male
common_voice_ur_31856204.mp3,ہاں خیریت ہی ہے۔۔۔ کلاس لینے کا کوئی ارادہ ہے؟,2,0,twenties,male
common_voice_ur_31856210.mp3,جیسا بھی مسئلہ تھا۔,2,0,twenties,male
common_voice_ur_31856211.mp3,‘ ورنہ نہیں۔,2,0,twenties,male
common_voice_ur_31856212.mp3,قومی مفاد کوئی جامد شے ہے یا یہ حالات کے تابع ہے؟,2,0,twenties,male
common_voice_ur_31856221.mp3,کبھی مئی میں گئے تو امید ہے۔,3,0,twenties,male
common_voice_ur_31856222.mp3,آپ نے اس تیسرے ملازم کو کیوں نکال دیا,2,0,twenties,male
common_voice_ur_31856225.mp3,جہاں تک تعلق کمزور جمہوریت کا ہے۔,2,0,twenties,male
common_voice_ur_31856230.mp3,‘وہ ویسے ہی رہیں گے۔,2,0,twenties,male
common_voice_ur_31856234.mp3,دنیا کو اس وبا سے نجات حاصل ہو سکے۔,3,0,twenties,male
common_voice_ur_31856245.mp3,یہ فیصلہ بالکل درست تھا۔,3,0,twenties,male
common_voice_ur_31856246.mp3,اور ڈراموں کی دلکش مارکیٹ ہے۔,2,0,twenties,male
common_voice_ur_31856247.mp3,اب عوام کو حقیقت پسندی کے ساتھ فیصلہ کرنا ہو گا۔,3,0,twenties,male
common_voice_ur_31856249.mp3,اسے خود بھی پتہ تھا کہ وہ سچا ہے,2,0,twenties,male
common_voice_ur_31856256.mp3,یہاں بھی معاملہ وزیرستان والا ہے۔,2,0,twenties,male
common_voice_ur_31856258.mp3,روزگار کے نئے مواقع پیدا کرتی ہے۔,5,0,twenties,male
common_voice_ur_31856259.mp3,گوادر مستقبل کا دبئی ثابت ہوگا برطانوی اخبار,2,0,twenties,male
common_voice_ur_31856267.mp3,کیا شریف خاندان کو ان کے سوالات کے جواب ملیں گے؟,2,0,twenties,male
common_voice_ur_31856268.mp3,جہاں علامہ اقبال اور قائد اعظم نے اسے چھوڑا تھا۔,2,0,twenties,male
common_voice_ur_31856269.mp3,ہم جادو یا معجزے کے منتظر ہیں۔,2,0,twenties,male
common_voice_ur_31856270.mp3,جہاں جائیں وعظ اور نصیحت کی باتیں۔,2,0,twenties,male
common_voice_ur_31856271.mp3,امیریکاز,2,0,twenties,male
common_voice_ur_31856273.mp3,متحدہ عرب امارات نے جون کے لیے پٹرول کے نئے نرخوں کا اعلان کیا ہے,2,0,twenties,male
common_voice_ur_31856275.mp3,یہ ایک لمبی دوڑ ہے۔,3,0,twenties,male
common_voice_ur_31856278.mp3,جنہیں برقرار رہنا چاہیے,2,0,twenties,male
common_voice_ur_31856280.mp3,کہاں گئے شبِ فرقت کے جاگنے والے,2,0,twenties,male
common_voice_ur_31856281.mp3,خود کو ٹھنڈا رکھتا ہوں,5,0,twenties,male
common_voice_ur_31856282.mp3,اخبارات کی ترسیل کنٹرول ہو سکتی ہے۔,2,0,twenties,male
common_voice_ur_31856288.mp3,کوئی بحث ہمارے ملازمین کی صحت اور حفاظت سے زیادہ اہم نہیں,2,0,twenties,male
common_voice_ur_31856289.mp3,اور یہ اپنے سالے کا بھی قاتل ھے۔ اب دیکھنا یہ ھے کہ یہ کس طرع مرتا ھے۔,2,0,twenties,male
common_voice_ur_31856290.mp3,پاکستان سوپر لیگ,2,0,twenties,male
common_voice_ur_31856291.mp3,لیکن دنیا بھر میں مقبول اس ڈارمے کا مرکزی کردار ارطغرل,3,0,twenties,male
common_voice_ur_31856292.mp3,سلیقے اور ڈھنگ سے بات کی جاتی ہے۔,2,0,twenties,male
common_voice_ur_31856294.mp3,اخوان المسلمین بطور تنظیم دہشت گردی کے کسی,3,0,twenties,male
common_voice_ur_31856295.mp3,جنہیں مجموعی طور پر فوسل فیول یعنی رکازی ایندھن کہا جاتا ہے,2,0,twenties,male
common_voice_ur_31856296.mp3,بسلاما,3,0,twenties,male
common_voice_ur_31856297.mp3,بہرکیف آزمائش شرط ہے ۔,2,0,twenties,male
common_voice_ur_31856298.mp3,کچھ تو تھا۔,2,0,twenties,male
common_voice_ur_31856299.mp3,حکومت کو سخت ایکشن لینا چایئے جو بھی کتا بلا پاک فوج کے خلاف بکواس کرے,2,0,twenties,male
common_voice_ur_31856302.mp3,لیکن یہ موضوع کسی اور وقت کے لئے۔,2,0,twenties,male
common_voice_ur_31856303.mp3,وہ صرف تجربہ کرنے کی چیز ہے اور بتائی نہیں جاسکتی,3,0,twenties,male
common_voice_ur_31856304.mp3,دوسروں کے نفی کرتا ہوں,2,0,twenties,male
common_voice_ur_31856305.mp3,پاناما وہ مقام ہے۔,2,0,twenties,male
common_voice_ur_31856307.mp3,جیسے اس میں جان کبھی بھی نہ تھی۔,2,0,twenties,male
common_voice_ur_31856309.mp3,ان تمام مسائل کو حل کرنے کے لیے امریکہ,2,0,twenties,male
common_voice_ur_31856310.mp3,مزید زیادہ لوگوں نے کہا حالات اس عرصے میں بدترین ہو جائیں گے,2,0,twenties,male
common_voice_ur_31856311.mp3,ننگے پاؤں مت چلو,2,0,twenties,male
common_voice_ur_31856312.mp3,تاریخ کا مشکل ترین ایشیا کپ,2,0,twenties,male
common_voice_ur_31856313.mp3,کچھ کہنا ہے,2,0,twenties,male
common_voice_ur_31856314.mp3,تم بڑے ہی پیٹُو ہو,2,0,twenties,male
common_voice_ur_31856315.mp3,یہی حال آج کے مسلمان ممالک کا ہے ۔,2,0,twenties,male
common_voice_ur_31856316.mp3,سرفراز کے لیے پہلی تین,2,0,twenties,male
common_voice_ur_31856318.mp3,تو وہ اسے اپنے مفاد کے لیے استعمال کر سکتے تھے۔,2,0,twenties,male
common_voice_ur_31856319.mp3,کوئی جانتا ہے۔,2,0,twenties,male
common_voice_ur_31856320.mp3,میں مولانا کے مداحوں میں سے ہوں۔,4,0,twenties,male
common_voice_ur_31856322.mp3,آپ ایک کمرے کا کرایہ کتنا لیتے ہیں؟,2,0,twenties,male
common_voice_ur_31856324.mp3,آپ اداس دکھائی دیتے ہیں,2,0,twenties,male
common_voice_ur_31856325.mp3,بات ختم ہو گئی۔,3,0,twenties,male
common_voice_ur_31856326.mp3,سال کے لیے پالتو خوراک حجم سطح کے برابر تھا کمپنی نے کہا,2,0,twenties,male
common_voice_ur_31856327.mp3,پھر آنے کی کوشش کروں گا۔,2,0,twenties,male
common_voice_ur_31856328.mp3,آپ حیران ہوں۔,3,0,twenties,male
common_voice_ur_31856329.mp3,پنجابی میں بڑے بھائی کو بھی کہا جاتا ہے ۔,4,0,twenties,male
common_voice_ur_31856330.mp3,سوچیں بہت محنت کی,2,0,twenties,male
common_voice_ur_31856331.mp3,یہ سیاسی اور سماجی طور پر ایک غیر مستحکم سماج ہے۔,2,0,twenties,male
common_voice_ur_31856332.mp3,کھانا کھا لیں اور وہ ہضم ہو جائے۔,2,0,twenties,male
common_voice_ur_31856333.mp3,"سب ٹھیک ہے ، اتنا تو چلتا ہے ۔",4,0,twenties,male
common_voice_ur_31856334.mp3,میدان حشر میں کس طرح لایا جائے گا۔,4,0,twenties,male
common_voice_ur_31856335.mp3,اسٹونیا,2,0,twenties,male
common_voice_ur_31856338.mp3,آخر یہاں مردہ انسانوں کے گوشت کھانے والے بھی ہیں۔,4,0,twenties,male
common_voice_ur_31856339.mp3,آگے کیا ہوتا ہے۔,2,0,twenties,male
common_voice_ur_31856340.mp3,"ایک فون میں ""ای سگریٹ"" کا اضافہ بھی کر دیا گیا ہے",2,0,twenties,male
common_voice_ur_31856341.mp3,اور اللہ تعالیٰ کے احکام کی تنفیذ کا ذریعہ بھی ہیں,2,0,twenties,male
common_voice_ur_31856342.mp3,ہمارا میڈیا تو انکی بولی بول رہا ۔,2,0,twenties,male
common_voice_ur_31856343.mp3,’سوئی دھاگہ‘ بھارت کی کامیاب,3,0,twenties,male
common_voice_ur_31856344.mp3,کیا نوازشریف ٹھنڈے پیٹوں یہ سب برداشت کر لیں گے؟,2,0,twenties,male
common_voice_ur_31856357.mp3,اورایک نئے دور کا آغاز ہو رہاہے۔,3,0,twenties,male
common_voice_ur_31856359.mp3,اسی سے طے ہوتا ہے کہ اپوزیشن کا کردار کیا ہو گا۔,2,0,twenties,male
common_voice_ur_31856361.mp3,سیاسی خلا پیدا ہونے کو جارہا ہے۔,3,0,twenties,male
common_voice_ur_31856372.mp3,اب کس کی باری آصف زرداری؟,2,0,twenties,male
common_voice_ur_31856373.mp3,وہ اپنی مثال آپ ہے۔,2,0,twenties,male
common_voice_ur_31856375.mp3,اور آپ کے ساتھ آپ کی ازواج بیٹھی خوش ہو رہی تھیں,2,0,twenties,male
common_voice_ur_31856387.mp3,تو پھر آگ کے ساتھ کون کھیل رہا ہے؟,2,0,twenties,male
common_voice_ur_31856388.mp3,انسان نے جبر سے آزادی کے لیے ایک طویل سفر کیا ہے۔,2,0,twenties,male
common_voice_ur_31856389.mp3,ورنہ عدم استحکام کے نئے دور کا آغاز ہو جائے گا۔,2,0,twenties,male
common_voice_ur_31856390.mp3,کچھ یہ بتانا چاہتے ہیں کہ سارا گلاس بھرا ہوا ہے۔,4,0,twenties,male
common_voice_ur_31856391.mp3,کچھ قانون اور انصاف کے تقاضے تھے۔,3,0,twenties,male
common_voice_ur_31856392.mp3,جہاں جمہوریت نافذ ہے۔,2,0,twenties,male
common_voice_ur_31856395.mp3,وہ تو ہیں۔,3,0,twenties,male
common_voice_ur_31856396.mp3,گھر میں باغبانی,2,0,twenties,male
common_voice_ur_31856402.mp3,اس تصور ریاست کو کس نے تبدیل کیا؟,2,0,twenties,male
common_voice_ur_31856403.mp3,کو کس طرح سے,2,0,twenties,male
common_voice_ur_31856404.mp3,کیا فطرت نے ہمارے لیے اپنے قوانین کو بدل ڈالا ہے؟,2,0,twenties,male
common_voice_ur_31856406.mp3,ہانگ کانگ,3,0,twenties,male
common_voice_ur_31856407.mp3,وہ انسانوں میں چھپی تجلی کو بھی دیکھ سکتی ہیں,2,0,twenties,male
common_voice_ur_31856408.mp3,اسی لیے شریفوں کی کچھ نہیں چل رہی۔,2,0,twenties,male
common_voice_ur_31856409.mp3,خیر جو بھی ہو,2,0,twenties,male
common_voice_ur_31856410.mp3,اوروہ رہیں گے۔,2,0,twenties,male
common_voice_ur_31856416.mp3,شیطان انسانی جسم میں اسی طرح گرداں ہے جیسے خون گرداں ہے,2,0,twenties,male
common_voice_ur_31856417.mp3,جو آئے روز ہو رہا ہے۔,2,0,twenties,male
common_voice_ur_31856418.mp3,اثر اور دونوں حسب مراتب ہیں۔,2,0,twenties,male
common_voice_ur_31856419.mp3,یونانی تہذیب جب عروج پر تھی,2,0,twenties,male
common_voice_ur_31856420.mp3,گناہ ختم نہ ہوئے بس مہنگے ہو گئے۔,2,0,twenties,male
common_voice_ur_31856426.mp3,مسلم سماج کی اساسی ترکیب روایتی ہے۔,2,0,twenties,male
common_voice_ur_31856427.mp3,اور آسانی سے شکار ہو جاتے ہیں ۔,2,0,twenties,male
common_voice_ur_31856428.mp3,بشر کرتے ہیں جو کچھ نیک و بد کام,2,0,twenties,male
common_voice_ur_31856430.mp3,صاحبان عزیمت کی داستانیں ہیں,2,0,twenties,male
common_voice_ur_31856431.mp3,جوانی کی دہلیز پہ تھے۔,3,0,twenties,male
common_voice_ur_31856432.mp3,پھر نہ رباعی کی خبر آئی اور نہ غزل کا نشان ملا,3,0,twenties,male
common_voice_ur_31856434.mp3,انہوں نے جو کرنا تھا۔,4,0,twenties,male
common_voice_ur_31856435.mp3,یہ بہت سے اجزاء کا مجموعہ ہے,2,0,twenties,male
common_voice_ur_31856440.mp3,سعودی حکام نے فیصلہ کیا ہے,2,0,twenties,male
common_voice_ur_31856441.mp3,ماڈل ٹاؤن کیس بھی پیچھے پیچھے ہے۔,4,0,twenties,male
common_voice_ur_31856443.mp3,اداروں میں تصادم نہیں ہونا چاہیے۔,2,0,twenties,male
common_voice_ur_31856444.mp3,بالکل پانچ ہوتے ہیں,3,0,twenties,male
common_voice_ur_31856445.mp3,بت پرستی کو اور تصویر پرستی کو یک سر مسترد کرتی ہے,2,0,twenties,male
common_voice_ur_31856451.mp3,پہاڑ ہوں یا ریگستان,2,0,twenties,male
common_voice_ur_31856452.mp3,یہی وجہ ہے کہ پاکستان میں ویسی کتابیں لکھی گئیں۔,2,0,twenties,male
common_voice_ur_31856453.mp3,ہمارے ہاں صوبوں کے حالات ایک دوسرے سے مختلف ہیں۔,2,0,twenties,male
common_voice_ur_31856455.mp3,پی ایس ایل تھری کے کامیاب انعقاد پر پوری قوم خوشی سے نہال,3,0,twenties,male
common_voice_ur_31856466.mp3,ساری کائنات اور اس کی دلکشی اس کے لیے بنی ہے,3,0,twenties,male
common_voice_ur_31856467.mp3,بس ایک میان میں دو تلواریں نہیں ہوسکتیں,2,0,twenties,male
common_voice_ur_31856468.mp3,رسم مذہبی ہو یا غیر مذہبی جب روایت میں ڈھلتی ہے۔,2,0,twenties,male
common_voice_ur_31856470.mp3,قوم کا کیا حال ہے۔,2,0,twenties,male
common_voice_ur_31856471.mp3,پورے دن میں بس تین چار ہی ۔,5,0,twenties,male
common_voice_ur_31856472.mp3,ایک رائے ہے,2,0,twenties,male
common_voice_ur_31856473.mp3,آپ تو جانتے ہیں کہ میرے باس فارغ وقت تو ہوتا نہیں,3,0,twenties,male
common_voice_ur_31856474.mp3,وحشت اورجنون کا مظاہرہ کرتا ہوں,2,0,twenties,male
common_voice_ur_31856475.mp3,اوہ گاہے بگاہے مجھے خط لکھتا ہے,4,0,twenties,male
common_voice_ur_31856481.mp3,ایک ساتھ پانچ ہزار ایک سو سینما گھروں میں نمائش کے لیے پیش کی گئی,2,0,twenties,male
common_voice_ur_31856483.mp3,بلکہ یوں کہنا چاہیے کہ ان ہی کہانیوں نے ہمارے معاشرے کا رنگ بدل دیا ہے,2,0,twenties,male
common_voice_ur_31856486.mp3,تو یہ عجیب لگتا ہے۔,2,0,twenties,male
common_voice_ur_31856488.mp3,تو اس میں یقینا پیپلزپارٹی کا کردار سب سے اہم ہے۔,2,0,twenties,male
common_voice_ur_31856500.mp3,صرف اپنی عوام کو کچلنے کیلیے,2,0,twenties,male
common_voice_ur_31856502.mp3,مسکراتی زندگی کے لیے درخت لگائیں۔,2,0,twenties,male
common_voice_ur_31856503.mp3,وقت پڑنے پر بیرونی طاقتوں کے مفادات,2,0,twenties,male
common_voice_ur_31856504.mp3,خاموشی سے بیٹھو نہیں تو یہاں سے دفعہ ہو جاؤ,2,0,twenties,male
common_voice_ur_31856510.mp3,پاکستان نے ٹی سیریز جیت لیمہمانوں نے امن کی تصدیق کردی,2,0,twenties,male
common_voice_ur_31856512.mp3,چار کو بیٹھنے کی جگہ مل گئی باقی چار لٹک گئے ۔,3,0,twenties,male
common_voice_ur_31856513.mp3,اس طرح کے پروگرام ختم کیوں نہیں کیے جاتے ہیں,2,0,twenties,male
common_voice_ur_31856514.mp3,"نہیں ملتی، ڈبل روٹی بھی مفقود تھی۔",2,0,twenties,male
common_voice_ur_31856515.mp3,بلکہ انہیں اور سختی برتنی چاہیے۔,2,0,twenties,male
common_voice_ur_31856518.mp3,کاروبار بھی ہے۔,2,0,twenties,male
common_voice_ur_31856520.mp3,کھانوں کے لیے مشہور ہیں,2,0,twenties,male
common_voice_ur_31856522.mp3,تاکہ گاہکوں کو زیادہ سے زیادہ مطمئن کیا جا سکے,2,0,twenties,male
common_voice_ur_31856540.mp3,ہماری سوچ فرسودہ ہے۔,2,0,twenties,male
common_voice_ur_31856541.mp3,چیمپئنز لیگ فٹبال سیمی فائنل میں لیورپول کی روما کو شکست,2,0,twenties,male
common_voice_ur_31856542.mp3,کلاسیکی سکالر تھا۔,3,0,twenties,male
common_voice_ur_31856543.mp3,پُریقین جب وہ دو دن بعد سفارتخانے پہنچا,2,0,twenties,male
common_voice_ur_31856550.mp3,میں آتے ہیں ان جگہوں پر شکاری حضرات,2,0,twenties,male
common_voice_ur_31856552.mp3,یہ پڑھ کر آنکھیں بھیگ گئیں۔,4,0,twenties,male
common_voice_ur_31856554.mp3,عقیدہ اور یقین اپنا اپنا ہوتا ہے۔,3,0,twenties,male
common_voice_ur_31856565.mp3,جیسے اوپر ذکر کیا ہے۔,4,0,twenties,male
common_voice_ur_31856566.mp3,اصل بات ہے۔,2,0,twenties,male
common_voice_ur_31856567.mp3,تاہم اداکار شاہد کپور کے,3,0,twenties,male
common_voice_ur_31856569.mp3,دیکھنا یہ ہے کہ عمران خان اس سے کیسے نمٹتے ہیں۔,3,0,twenties,male
common_voice_ur_31856580.mp3,براہ کرم تاخیر سے آنے پر مجھے معاف کر دیجۓ,3,0,twenties,male
common_voice_ur_31856581.mp3,آیوشمان نے فلموں,2,0,twenties,male
common_voice_ur_31856582.mp3,پہلے مرحلے میں انتظامیہ اپنے ملازمین کو ویکسین لگائے گی,3,0,twenties,male
common_voice_ur_31856583.mp3,بس جو اختیارات تھے۔,2,0,twenties,male
common_voice_ur_31856584.mp3,کہ پاکستان کرکٹ کے پاس ان دونوں بلے بازوں کا متبادل موجود نہیں ہے,2,0,twenties,male
common_voice_ur_31856590.mp3,وٹامن ڈی کی کمی,2,0,twenties,male
common_voice_ur_31856591.mp3,لوڈشیڈنگ شیڈول کی خلاف ورزی پر متعدد افسران معطل,2,0,twenties,male
common_voice_ur_31856592.mp3,دوسرا یہ کہ اس سے مراد اداروں میں تصادم نہیں ہے۔,2,0,twenties,male
common_voice_ur_31856593.mp3,تقریبات میں مختلف لوگوں سے گفتگو کرتا ہوں,2,0,twenties,male
common_voice_ur_31856594.mp3,پاکستان نے کھیلو,2,0,twenties,male
common_voice_ur_31856600.mp3,رکھنے کا اعلان کیا تھا,2,0,twenties,male
common_voice_ur_31856601.mp3,اس کے لیے قومی سیاسی جماعتوں کا کردار بہت اہم ہے۔,2,0,twenties,male
common_voice_ur_31856602.mp3,اوربعض اوقات سالوں تک جاری رہ سکتا ہی۔,2,0,twenties,male
common_voice_ur_31856604.mp3,میں تو بس ایک گاہک ہوں میں ٹام کے لئے خوش ہوں,2,0,twenties,male
common_voice_ur_31856620.mp3,امید ہے کہ اب تک آپ بخوبی یہ سمجھ گئے ہوں گے,2,0,twenties,male
common_voice_ur_31856624.mp3,یکساں کپتان کی موجودگی سے,2,0,twenties,male
common_voice_ur_31856630.mp3,تم اس پر بھروسہ کیوں نہیں کرتے؟,3,0,twenties,male
common_voice_ur_31856631.mp3,علیم پر قبضہ کرتی جا رہی ہے,3,0,twenties,male
common_voice_ur_31857979.mp3,معاشی مواقع پیدا ہوں۔,2,0,twenties,female
common_voice_ur_31857980.mp3,کیا اس کی ضرورت ہے؟,2,0,twenties,female
common_voice_ur_31857981.mp3,بیٹا روز فون کر کے,2,0,twenties,female
common_voice_ur_31857983.mp3,مسلمانوں میں غم وغصہ ہے,4,0,twenties,female
common_voice_ur_31858010.mp3,یہ بچگانہ مذاق تھا,3,0,twenties,female
common_voice_ur_31858011.mp3,ایسا کرے گا۔,2,0,twenties,female
common_voice_ur_31858012.mp3,میں ابھی تیار ہو تاہوں,2,0,twenties,female
common_voice_ur_31858013.mp3,چند دلکش چہرے بھی تھے۔,2,0,twenties,female
common_voice_ur_31858036.mp3,نا ہی پاکستان کا مطلب کیا,2,0,twenties,female
common_voice_ur_31858037.mp3,اس کی کتاب جلدی سے بہت مشہور ہوئی۔,2,0,twenties,female
common_voice_ur_31858038.mp3,اپنا تفصیلی تعارف پیش فرمائیں۔,2,0,twenties,female
common_voice_ur_31858039.mp3,تو میں اس سے یہ حاصل کر سکتا ہوں۔,2,0,twenties,female
common_voice_ur_31858040.mp3,سرینا ولیمز امیر ترین خاتون ایتھلیٹ قرار,4,0,twenties,female
common_voice_ur_31858050.mp3,ہدایت کار امین اقبال کی,2,0,twenties,female
common_voice_ur_31858053.mp3,اسٹریلیا میں ورلڈ سولر چیلنج ریس کا اغاز ہو گیا,2,0,twenties,female
common_voice_ur_31858054.mp3,"یہ ان کے لیے ملازمت کا معاملہ نہیں، ایک مشن تھا۔",2,0,twenties,female
common_voice_ur_31858055.mp3,گرم علاقوں کے پودے لگانے,2,0,twenties,female
common_voice_ur_31858094.mp3,وہ دوسرے مفادات کو جاری رکھنے جا رہے ہیں مِسٹر جان نے کہا,2,0,twenties,female
common_voice_ur_31858095.mp3,کیمپوں میں درپیش مسائل کو کیسے حل کیا جا رہا ہے؟,2,0,twenties,female
common_voice_ur_31858096.mp3,ایک اور بات کا ذکر شاید ضروری ہے۔,3,0,twenties,female
common_voice_ur_31858097.mp3,سرفرازدورہ زمبابوے میں اچھی پرفارمنس دکھانے کیلئے پر امید,2,0,twenties,female
common_voice_ur_31858098.mp3,بال ٹمپرنگ کیس سٹریلوی کرکٹرز نے سزائیں قبول کر لیں,4,0,twenties,female
common_voice_ur_31858140.mp3,وہ بھی قوم میں اٹھنے والی بحث سے متاثر ہوتے ہیں۔,2,0,twenties,female
common_voice_ur_31858141.mp3,لائف آف جارجیا ہالینڈ میں واقع قومی ہالینڈ گروپ کا حصّہ ہے,3,0,twenties,female
common_voice_ur_31858142.mp3,ہم دیتے تو فیل ہو جاتے,3,0,twenties,female
common_voice_ur_31858143.mp3,مقامی تنظیم دہائی دے رہی ہے کہ اب لوگ نہیں آتے,2,0,twenties,female
common_voice_ur_31858144.mp3,قومی کرکٹ ٹیم سہ ملکی سیریز میں شرکت کے لیے زمبابوے پہنچ گئی,2,0,twenties,female
common_voice_ur_31858155.mp3,وہی تو مسلہ ہے نا۔۔۔میرے بھائی کی شادی ہے اور مجھے تین ہفتے کی چھٹی چاہیئے۔,4,0,twenties,female
common_voice_ur_31858157.mp3,اکثر خراب مزاج میں ہوتا ہوں,4,0,twenties,female
common_voice_ur_31858158.mp3,سب سے خطرناک ونٹیلیٹر ہے موت کی بڑی وجہ ۔,2,0,twenties,female
common_voice_ur_31858159.mp3,اس سے دل اٹھ گیا۔,3,0,twenties,female
common_voice_ur_31858160.mp3,اور اونچ نیچ کے باوجود,2,0,twenties,female
common_voice_ur_31858176.mp3,مولویوں نے بھی ہاتھ پیر مارے ہوں۔,2,0,twenties,female
common_voice_ur_31858178.mp3,حکم اسی کا چلتاہے۔,2,0,twenties,female
common_voice_ur_31858179.mp3,اصل مسئلہ کیا ہے؟,2,0,twenties,female
common_voice_ur_31858180.mp3,لیکن فرض کیجیے کہ وہ کافر بھی ہوں۔,3,0,twenties,female
common_voice_ur_31858211.mp3,جاپان کی اس وقت کی قابل استعمال تیل کی روزانہ پیداواراڑتالیس لاکھ بیرل ھے,2,0,twenties,female
common_voice_ur_31858212.mp3,تنگی سانس کی اس سےہوتی ہےجومنہ پرچڑھارکھاہے,2,0,twenties,female
common_voice_ur_31858213.mp3,جب بات کرنے کیلئے کچھ نہیں ہوتا۔,2,0,twenties,female
common_voice_ur_31858214.mp3,وہ ہمارے سامنے ہے۔,2,0,twenties,female
common_voice_ur_31858215.mp3,میں ذرا مصروف ہوں۔,2,0,twenties,female
common_voice_ur_31858231.mp3,ملک کے حالات ماضی سے یکسر مختلف نظر آتے ہیں۔,2,0,twenties,female
common_voice_ur_31858232.mp3,وہ نہیں ہے۔,3,0,twenties,female
common_voice_ur_31858233.mp3,اللہ کے ولی تمام رات عبادت میں گزار دیتے تھے۔,3,0,twenties,female
common_voice_ur_31858235.mp3,کمالہ خان عرف مس,2,0,twenties,female
common_voice_ur_31858256.mp3,چند موقع پرستوں کا معاملہ دوسرا ہے۔,2,0,,
common_voice_ur_31858257.mp3,جلد بازی میں فیصلے کرتا ہوں,2,0,,
common_voice_ur_31858258.mp3,فنون لطیفہ پسند نہیں کرتا,2,0,,
common_voice_ur_31858259.mp3,یہ ایک صاحب علم کا تجزیہ ہے۔,3,0,,
common_voice_ur_31858260.mp3,صبح کے وقت کھلی فضا میں تازہ آکسیجن وافر مقدار میں میسر ہوتی ہے,2,0,,
common_voice_ur_31858376.mp3,خود کو ایک متوسط شخص سمجھتا ہوں,3,0,twenties,male
common_voice_ur_31858377.mp3,ٹیم ایک سال سے بھی کم عرصے میں تشکیل دی گئی تھی,2,0,twenties,male
common_voice_ur_31858379.mp3,چھلے اڑتالیس سالوں میں فوج,2,0,twenties,male
common_voice_ur_31858382.mp3,ہو یا افریقہ مسلمانوں کے نام وہی ہیں جو مقامی ہیں۔,2,0,twenties,male
common_voice_ur_31858452.mp3,وہ جو پرانوں کی جگہ لیں گے۔,2,0,twenties,male
common_voice_ur_31858453.mp3,اللہ پاک آپ کے درجات بلند کرے ۔,2,0,twenties,male
common_voice_ur_31858454.mp3,بالعموم جبلّی دوسرا رد عمل تاخیر کے ساتھ ہوتا ہے۔,3,0,twenties,male
common_voice_ur_31858455.mp3,یہ ایک فون کال تھی۔,2,0,twenties,male
common_voice_ur_31858783.mp3,اپنے آپ کے ساتھ پرسکون رہتا ہوں,3,0,twenties,male
common_voice_ur_31858784.mp3,"اپوزیشن کو نتیجے پر نہیں، مسئلے پر نظر رکھنی ہے۔",3,0,twenties,male
common_voice_ur_31858785.mp3,انجکشن سے بلڈ کو,2,0,twenties,male
common_voice_ur_31858832.mp3,جب ٹھیک ہو جائیں گے۔,2,0,twenties,male
common_voice_ur_31858833.mp3,لیکن ہمارے ہاں لوگ کیوں نہیں آتے؟,2,0,twenties,male
common_voice_ur_31858834.mp3,لہذا پروگرام ٹریڈنگ کے لیے آگے کِیا ہے,2,0,twenties,male
common_voice_ur_31858835.mp3,تو کبھی خیال نہیں آیا کہ ان کا تعلق کس فقہ سے ہے۔,2,0,twenties,male
common_voice_ur_31858852.mp3,وہ وقت کب آئے گا؟,2,0,twenties,male
common_voice_ur_31858853.mp3,ورلڈ ٹی ٹوئنٹی کے پانچ انتہائی اہم میچز,2,0,twenties,male
common_voice_ur_31858854.mp3,پاکستان بھارت کے عظیم کھلاڑیوں کے ناموں سے سیریز ہونی چاہیے,3,0,twenties,male
common_voice_ur_31858855.mp3,بہت پرانے ہیں۔,3,0,twenties,male
common_voice_ur_31858856.mp3,درد کی شدت اب سہی نہیں جاتی اس لیے آرام کرنا چاہتا ہوں۔,2,0,twenties,male
common_voice_ur_31858902.mp3,جب یہ خبر عملے کو پہنچی تو وہ بھاگم بھاگ پنڈال میں پہنچے۔,2,0,twenties,male
common_voice_ur_31858903.mp3,اورتاریخیں پڑ رہی ہیں۔,2,0,twenties,male
common_voice_ur_31858904.mp3,کامن ویلتھ گیمز میں انگلینڈ کا چھ گولڈ میڈلز کیساتھ پہلی پوزیشن پر قبضہ برقرار,3,0,twenties,male
